STT,Stock_code,Year,CR,QR,ITR,DSO,FATR,ATR,DAR,EAR,DER,ROS,ROA,ROE,CFR,WCTA,ARtoCA,STR,SDA,LDA,PRE,IRR,IT,CPtoAR,FAR,STDR,TDR,LogTA,Risk
1057,CTB,2020,1.480354508,1.214043329,5.725950287,162.0763816,5.639929003,0.820277294,0.594336176,0.405663824,2.448298789,0.073376999,0.060189486,0.148372822,0.039244382,0.258395883,0.457402051,3.379036959,0.537927466,0.05640871,0.309934022,0.232743881,4.296568385,1.68984662,0.145441067,0.905089557,0.594336176,27.05748942,0
1058,CTB,2021,2.022256334,0.89581494,1.769279049,95.45983797,7.293723322,0.838509061,0.680225106,0.319774894,3.619386324,0.042159384,0.035351026,0.110549722,0.097540897,0.430093257,0.257748745,4.461593963,0.420729364,0.259495742,0.242867712,0.65428706,1.528381135,3.302991874,0.114963102,0.618514901,0.680225106,27.31342183,0
1059,CTB,2022,1.102766622,0.653293528,4.336041515,102.4505332,13.52394201,1.159175064,0.705622789,0.294377211,4.543166678,0.048764528,0.056526625,0.192021063,0.008876367,0.061122904,0.496060763,7.46337222,0.594773895,0.110848894,0.449192227,0.268393094,3.725878281,3.061356261,0.085712809,0.8429063,0.705622789,27.50408459,1
1060,CTB,2023,1.275673464,0.963610872,11.19129342,59.57816803,14.83477178,1.703062246,0.507955244,0.492044756,2.161300083,0.05124356,0.087270972,0.17736389,0.012665031,0.134432257,0.446865425,7.246363953,0.487650335,0.02030491,0.474326972,0.104773232,9.544422542,5.224865254,0.114802052,0.960026184,0.507955244,27.08985771,0
1061,CTC,2017,0.543806535,0.366469397,6.290285218,113.3480778,0.839590016,0.540340439,0.616679428,0.383320572,1.686506339,0.003272633,0.001768336,0.004613204,0.010310547,-0.220976708,0.63701096,1.477733056,0.484392532,0.132286896,-0.033182898,0.204859872,4.881385459,2.498914921,0.643576541,0.785485149,0.616679428,26.20665933,1
1062,CTC,2018,0.658831834,0.493696715,4.422906851,213.6276982,0.583384194,0.350545278,0.623435589,0.376564411,1.737689064,0.001307941,0.000458493,0.001217567,0.058386276,-0.163743997,0.648839614,0.977067571,0.479950983,0.143484606,0.001116047,0.300612461,3.326542079,1.285051497,0.600882372,0.769848548,0.623435589,26.22566017,1
1063,CTC,2019,0.683357034,0.578317678,6.261607064,244.6768653,0.569764542,0.327982468,0.620248095,0.379751905,1.718076885,0.003195338,0.001048015,0.002759736,0.010719412,-0.157900176,0.645193875,0.908505971,0.498669457,0.121578638,0.002692233,0.239692903,4.172005049,0.993937259,0.57564563,0.803983859,0.620248095,26.21943555,1
1064,CTC,2020,0.599214206,0.523206466,14.44572672,171.5125181,0.998952067,0.484823001,0.564753752,0.435246248,0.983043723,0.030031624,0.014560022,0.033452378,0.006065288,-0.176969459,0.861029575,0.84391154,0.441556218,0.123197534,0.034127332,0.083650242,11.95453806,1.761126069,0.485331596,0.781856192,0.564753752,26.34011999,1
1065,CTC,2021,0.790950347,0.613695508,5.398692666,233.5788807,0.943526826,0.491683441,0.574748497,0.425251503,1.139955033,0.089780827,0.044143746,0.103806208,0.000884177,-0.107410893,0.774244614,0.975203965,0.513805651,0.060942846,0.0880376,0.208204247,4.802975997,1.390212224,0.521112307,0.893966064,0.574748497,26.47066773,1
1066,CTC,2022,0.696881582,0.416668769,0.837897573,645.4760894,0.233764218,0.12771281,0.596739161,0.403260839,1.162525094,-0.232469662,-0.029689354,-0.073623201,0.001125563,-0.164879956,0.595809234,0.248801077,0.543945687,0.052793474,-0.049997974,1.410668958,0.708883537,0.47840605,0.546331731,0.911530066,0.596739161,26.45272581,1
1067,CTC,2023,1.198471601,0.729031746,0.177501513,2436.590199,0.150605548,0.04274584,0.5193119,0.4806881,0.737250661,-1.70036674,-0.072683605,-0.151207416,0.000116689,0.101814637,0.464134549,0.060684916,0.512993479,0.006318421,-0.087982799,4.784287658,0.209017532,0.176396933,0.283826467,0.98783309,0.5193119,26.13627947,1
1068,CTP,2017,4.045108131,2.589684501,4.660517807,129.4884899,8.034342984,1.304683477,0.193029893,0.806970107,0.332267308,0.084985158,0.110878731,0.137401287,0.159643844,0.585712224,0.594883276,2.245785145,0.192345296,0.000684598,0.213401392,0.243512098,4.106572151,2.483744876,0.162388322,0.996453412,0.193029893,25.87153075,0
1069,CTP,2018,2.210798318,1.710640902,6.161299792,200.7508253,3.17981792,0.903809711,0.293496552,0.706503448,0.496452596,0.041146285,0.037188412,0.052637269,0.003288063,0.355115607,0.766645167,1.528803916,0.293290469,0.000206082,0.067186543,0.176911955,5.652529254,1.668038241,0.284233165,0.999297837,0.293496552,26.04467783,0
1070,CTP,2019,13.06261246,7.197998949,2.773060598,158.9898752,3.796510865,0.918486853,0.056477334,0.943522666,0.073767934,0.044255413,0.040648015,0.043081122,0.061394264,0.681264193,0.542307135,1.19968265,0.056477334,0,0.065774732,0.383694687,2.606238853,2.157636353,0.241929204,1,0.056477334,25.78614047,0
1071,CTP,2020,1.519286165,1.08759774,3.442867259,136.6659098,0,0.473924868,0.318873784,0.681126216,0.569131293,0.015461292,0.007327491,0.010757905,0.531030332,0.165586745,0.366284408,0.845869076,0.318873784,0,0.019954167,0.298383802,3.351388358,2.599783277,0,1,0.318873784,26.09837151,0
1072,CTP,2021,9.743285131,7.922210288,2.440759667,647.7661132,0,0.448207423,0.100838466,0.899161534,0.139216193,0.013873995,0.006218428,0.006915807,0.032475027,0.881659464,0.809604216,0.618788974,0.100838466,0,0.00118914,0.416864744,2.398859615,0.553801917,0,1,0.100838466,25.8415639,0
1073,CTP,2022,6.455623596,5.212967583,3.492718829,436.6693078,0,0.672265179,0.154890958,0.845109042,0.22416993,0.006062953,0.004075912,0.004822942,0.015082536,0.845026765,0.804333494,0.972953104,0.154890958,0,0.007948848,0.291350491,3.432292144,0.821411573,0,1,0.154890958,25.88873873,0
1074,CTP,2023,4.277991239,3.525541316,2.594771669,657.5095205,0,0.456369126,0.233743481,0.766256519,0.37338286,0.001256067,0.00057323,0.000748092,0.006410865,0.766209082,0.822140494,0.72900604,0.233743481,0,0.002196778,0.391845387,2.552026982,0.54598025,0,1,0.233743481,25.98743577,0
1075,CTP,2024,11.74744025,9.800106969,2.836101808,577.3128167,0,0.243159274,0.044027978,0.955972022,0.056529459,0.01086814,0.002642689,0.0027644,1.064061699,0.473188058,0.743596253,0.312202902,0.044027978,0,0.00444439,0.360089999,2.777083518,0.619082873,0,1,0.044027978,25.76899235,0
1076,CTT,2017,0.796183732,0.557244155,8.438200926,98.87690607,5.511997222,1.71429186,0.904939049,0.095060951,12.6187743,0.006111661,0.010477171,0.110215293,0.003044711,-0.173294849,0.686004016,23.90466196,0.850250329,0.05468872,0.167473526,0.129116697,7.744931732,3.388174172,0.311011017,0.939566405,0.904939049,27.20792308,1
1077,CTT,2018,0.772140621,0.561732792,13.15853695,71.93853172,7.684027645,2.406741941,0.899988019,0.100011981,11.77075331,0.004782383,0.011509963,0.115085839,0.004509605,-0.198073756,0.706710924,31.47726979,0.869280678,0.030707341,0.17783855,0.081956299,12.20162462,4.704801994,0.313213597,0.965880278,0.899988019,27.14384141,0
1078,CTT,2019,0.733199611,0.512178446,16.46206243,49.43732572,8.290059406,3.025439149,0.87919523,0.12080477,9.284676563,0.005532379,0.016737876,0.138553109,0.006972749,-0.22184864,0.672137287,31.94992761,0.831515431,0.047679799,0.644459475,0.06637477,15.06596548,6.756948647,0.364947825,0.945768815,0.87919523,26.92996332,0
1079,CTT,2020,0.780393526,0.460621493,10.14480347,49.2578535,8.75654097,2.717262735,0.887231227,0.112768773,10.37274112,0.006441092,0.01750214,0.155203778,0.00481416,-0.183946978,0.560987361,31.76788873,0.837620922,0.049610305,0.215023051,0.106228941,9.413630552,6.87592124,0.310312342,0.944084131,0.887231227,27.03168063,0
1080,CTT,2021,0.807109177,0.583009614,20.08497486,45.46555753,13.10985647,3.780582212,0.882046696,0.117953304,10.27779528,0.004903378,0.018537623,0.157160697,0.003482221,-0.162016017,0.694655811,44.05214618,0.839936367,0.04211033,0.255212604,0.052516555,19.04161463,7.611019285,0.288377086,0.95225839,0.882046696,27.02834571,0
1081,CTT,2022,0.882257998,0.662560135,17.61033255,61.24649837,16.4922629,3.385798755,0.903013254,0.096986746,12.83384911,0.004693428,0.015891003,0.163847163,0.00450837,-0.103038414,0.735844734,48.11981457,0.875120283,0.027892971,0.333123756,0.060174817,16.61824755,5.623792229,0.205296191,0.969111228,0.903013254,27.22695385,0
1082,CTT,2023,0.905973359,0.49377867,9.292607806,43.73613279,17.7533906,3.317696219,0.902990191,0.097009809,13.19240883,0.005293102,0.017560903,0.181021935,0.010369046,-0.081441833,0.506608052,48.47052087,0.866156996,0.036833196,0.319924169,0.113634695,8.800129227,7.903217363,0.186876766,0.95920975,0.902990191,27.25453483,0
1083,CTT,2024,0.942968563,0.583533627,9.788422891,57.91080503,23.38910078,3.108887331,0.906975168,0.093024832,14.23926023,0.005805403,0.018048344,0.194016415,0.011694681,-0.050394865,0.591973865,48.80867445,0.883633094,0.023342074,0.364436638,0.109762747,9.110559172,5.866317595,0.132920344,0.974263823,0.906975168,27.32649282,0
1084,CTX,2018,1.093200908,0.493825679,0.137800843,811.9742481,0.288681728,0.053281296,0.723374183,0.276625817,7.976624136,0.052657147,0.002805641,0.010142369,0.266777858,0.060123501,0.16807382,0.587531163,0.645095658,0.078278525,0.069538619,9.197195224,0.1087288,0.354685415,0.184567609,0.891786952,0.723374183,28.69780734,1
1085,CTX,2019,0.817228819,0.579785775,3.53690519,133.5283646,2.044261687,0.460395835,0.576563588,0.423436412,1.734081893,0.183987792,0.084707213,0.200047069,0.041445689,-0.10019735,0.375941147,1.384693898,0.548211974,0.028351614,0.334988577,0.404287474,2.473487468,1.911637893,0.225213747,0.950826562,0.576563588,28.49527212,1
1086,CTX,2020,0.769158816,0.514206279,0.538989554,1002.089227,0.302481301,0.069751821,0.548225564,0.451774436,1.523332541,-0.093936808,-0.006552263,-0.014503396,0.050646422,-0.117173434,0.490497946,0.193816608,0.507593282,0.040632282,-0.006624448,2.564026207,0.390011614,0.263562527,0.230598788,0.925884007,0.548225564,28.41609323,1
1087,CTX,2021,0.696404307,0.519794069,0.567857516,1584.312333,0.197889328,0.044963987,0.533466997,0.466533003,1.43102101,0.001019169,4.58259E-05,9.82265E-05,0.040892054,-0.136114743,0.625088838,0.120615541,0.448342142,0.085124856,-0.035209694,1.629418732,0.613715787,0.248988895,0.227217848,0.840430886,0.533466997,28.38087062,1
1088,CTX,2022,0.728064612,0.574653126,1.135232536,1035.608509,0.425054635,0.082449664,0.560045892,0.439954108,1.583354339,0.030840673,0.002542803,0.005779701,0.042667532,-0.128739528,0.678696374,0.233100599,0.473419545,0.086626346,0.006397741,1.116167955,0.895922514,0.278152441,0.193974273,0.845322771,0.560045892,28.43340652,1
1089,CTX,2023,0.760754899,0.608078211,2.844570882,313.5604168,0.814542068,0.171194719,0.482639852,0.517360148,1.20259952,0.106149716,0.018172271,0.035124992,0.139381923,-0.094306999,0.490425566,0.426567939,0.394185707,0.088454145,0.05770926,0.529218611,1.889578293,0.773249704,0.210172962,0.816728468,0.482639852,28.3070944,1
1090,CTX,2024,0.701247495,0.550267636,1.421355522,675.1088385,0.420692391,0.083170932,0.468790336,0.531209664,1.146909606,0.070247386,0.005842541,0.010998559,0.123887427,-0.115787424,0.566019431,0.203480178,0.387569715,0.081220621,0.001610156,1.01254569,0.987609754,0.375665853,0.19770011,0.826744251,0.468790336,28.28879505,1
1091,CVN,2017,1.932705533,1.88708253,40.06573385,321.4606857,0,0.681702374,0.373157561,0.626842439,0.546421127,0.046864963,0.031947957,0.050966487,0.237096854,0.347842296,0.832964097,0.998228679,0.37293903,0.000218532,0.047385127,0.026405152,37.87139774,1.073255765,0,0.999414371,0.373157561,25.51745336,0
1092,CVN,2018,68.0784295,39.2739977,1.373261316,191.6933603,0,0.581035905,0.01468894,0.98531106,0.018256225,0.424711424,0.246772587,0.250451453,2.633308937,0.98531106,0.305152672,0.722143447,0.01468894,0,0.300336674,1.252200696,0.79859403,1.107283088,0,1,0.01468894,25.35347538,0
1093,CVN,2019,105.7034898,77.72947832,5.236298815,60.68886339,0,1.361210977,0.093168651,0.906831349,0.175598075,0.221082303,0.300939657,0.331858463,3.305454282,0.972987876,0.230412473,2.565519878,0.009292793,0.083875858,0.571008139,0.257907563,3.877358177,4.453437482,0,0.09974163,0.093168651,25.76985054,0
1094,CVN,2020,37.49733164,31.80453453,2.609226602,621.3528877,0,0.371205821,0.044290663,0.955709337,0.062096079,0.501855136,0.186291548,0.194924901,3.977416154,0.912091456,0.674345706,0.520435331,0.024990634,0.019300029,0.194743722,0.816539891,1.224679909,0.275718139,0,0.564241589,0.044290663,25.8104448,0
1095,CVN,2021,42.34665045,31.19208368,1.113892374,872.1681051,7.131701551,0.263099167,0.022975534,0.977024466,0.033915068,0.295573078,0.077765031,0.079593739,1.397106201,0.875515557,0.70110685,0.388370787,0.021175006,0.001800528,0.119874765,1.465700244,0.682267745,0.256332854,0.0368915,0.921632796,0.022975534,26.40096206,0
1096,CVN,2022,41.79355357,37.58704166,3.032838816,766.5081955,5.518580347,0.270446559,0.021635381,0.978364619,0.029222018,0.064032716,0.017317428,0.017700382,10.61657561,0.864771853,0.64104142,0.365281024,0.021198738,0.000436643,0.028145974,0.402204423,2.48629787,0.390373106,0.049006545,0.979818098,0.021635381,26.71759014,0
1097,CX8,2017,1.250061522,1.061151151,10.35395941,185.8133466,86.18411387,1.378284952,0.728803653,0.271196347,3.146434282,0.007489766,0.010323032,0.038064792,0.065410358,0.17620719,0.79655343,5.950413402,0.704655354,0.024148299,0.060453832,0.099732724,10.02679919,1.902268508,0.015992332,0.966865837,0.728803653,25.28075173,0
1098,CX8,2018,1.147966087,1.106982234,19.36063942,479.2429604,82.49288029,0.649036016,0.831920853,0.168079147,0,0.011093726,0.007200228,0.042838317,0.064239389,0.121031525,0.907541095,0,0.817968005,0.013952849,0,0.054011299,18.51464442,0.728337718,0.007867782,0.983228154,0.831920853,25.83472777,1
1099,CX8,2019,1.191567324,1.158258081,34.67237188,358.7296566,115.686974,0.903508882,0.796605551,0.203394449,4.920918211,0.005995946,0.00541739,0.026634898,0.02318786,0.149866838,0.952585891,5.581298431,0.782319424,0.014286127,0.061871524,0.029967278,33.36973088,0.979252603,0.007809945,0.982066248,0.796605551,25.63902176,1
1100,CX8,2020,1.224481376,1.202521868,23.94476792,753.2195686,57.38855013,0.401591733,0.776929863,0.223070137,4.343932542,0.00439147,0.001763578,0.007905936,0.110398829,0.171447772,0.886155176,2.245360207,0.763750543,0.01317932,0.019151556,0.044877966,22.28264976,0.450949045,0.006997768,0.983036667,0.776929863,25.53931623,1
1101,CX8,2021,1.188518082,1.154342218,17.73263399,657.0703085,105.2099344,0.485648939,0.810081322,0.189918678,5.291543717,0.000313962,0.000152475,0.000802844,0.051197097,0.151071555,0.917922343,3.172314337,0.80136374,0.008717582,0.00836822,0.059227192,16.88413673,0.528915911,0.004615999,0.989238634,0.810081322,25.69486163,1
1102,CX8,2022,1.302687514,1.11650945,6.09138381,316.5706972,168.2466548,0.831132439,0.748126998,0.251873002,3.77311085,0.005072039,0.004215536,0.016736753,0.111904745,0.221829993,0.755061057,4.191741287,0.732868001,0.015258997,0.035525471,0.172310301,5.803483571,1.098487063,0.004939964,0.979603735,0.748126998,25.43621333,1
1103,CX8,2023,1.344127524,1.125648345,5.253903944,300.4448835,178.3747346,0.819282782,0.739878186,0.260121814,2.974744581,0.003602163,0.00295119,0.011345415,0.161171081,0.245618488,0.702948742,3.293997661,0.713742641,0.026135546,0.022215443,0.198250532,5.044122661,1.166357168,0.004593043,0.96467588,0.739878186,25.40016484,1
1104,D11,2017,1.34211932,0.495985093,0.442717428,342.1274637,52.77201398,0.274163885,0.746380924,0.253619076,4.000787169,0.019331374,0.005299965,0.020897343,0.13200525,0.250392873,0.261619329,1.46958653,0.731887557,0.014493367,0.03547716,2.336480676,0.427994124,1.031373847,0.005195252,0.980581809,0.746380924,26.58462626,1
1105,D11,2018,1.709154948,0.624727947,0.568266843,209.0567108,125.4130182,0.357273489,0.828741251,0.171258749,6.943758102,0.071386867,0.025504635,0.148924567,0.271769249,0.411139581,0.206510649,2.99348039,0.579759871,0.24898138,0.268966284,2.085396036,0.479525223,1.473288812,0.002848775,0.699566807,0.828741251,27.03130637,1
1106,D11,2019,1.314822505,0.782489528,1.66978892,139.4755961,80.37959217,0.619379782,0.831127544,0.168872456,8.139496512,0.069489962,0.043040678,0.254870916,0.442824913,0.21937031,0.258334957,6.065783299,0.696806318,0.134321226,0.578397699,0.671693118,1.488775117,2.333254783,0.007705685,0.838386747,0.831127544,27.18731627,1
1107,D11,2020,1.35852231,0.6887727,0.659651772,324.751627,41.68269565,0.289511156,0.801441003,0.198558997,7.952750844,0.18120196,0.052459989,0.264203535,0.186096278,0.234938552,0.289346943,2.872837903,0.655296881,0.146144122,0.606667832,1.985732591,0.50359248,0.858037032,0.006945596,0.817648309,0.801441003,27.20047774,1
1108,D11,2021,1.426396644,1.036323089,4.296391149,172.9431248,70.32468171,0.816214223,0.545199448,0.454800552,3.04321102,0.152196143,0.124224657,0.273140955,0.149892108,0.20766706,0.556699012,4.55596961,0.487027895,0.058171553,0.864696822,0.311295242,3.212384468,1.578022776,0.011606369,0.893302252,0.545199448,26.62513274,0
1109,D11,2022,1.744012281,1.513284055,4.260436162,505.5629981,33.70019751,0.388182435,0.468479993,0.531520007,2.466629713,0.162888155,0.063230321,0.118961318,0.097160387,0.293806362,0.780706269,2.043848923,0.394894505,0.073585488,0.417252626,0.35838982,2.790257829,0.472833084,0.011518699,0.84292715,0.468479993,26.56673055,1
1110,D11,2023,1.747381568,1.473047533,0.876900642,1732.425264,9.419481135,0.099362386,0.469877286,0.530122714,2.517234899,0.135911528,0.013504494,0.025474278,0.183652125,0.308698354,0.653437377,0.532305927,0.413039827,0.056837459,0.08651451,2.509839026,0.398431927,0.095728687,0.010548605,0.879037654,0.469877286,26.58406068,1
1111,D11,2024,1.736923594,1.455022043,2.433108679,604.4651549,29.81011909,0.291562006,0.481351617,0.518648383,2.391409232,0.036661973,0.010689238,0.020609798,0.104684312,0.313252408,0.653968251,1.448512994,0.425081257,0.05627036,0.009072266,0.48387135,2.066665035,0.512897022,0.009780639,0.88309926,0.481351617,26.62197615,1
1112,DAD,2017,3.762325202,2.221106829,5.426022891,48.40252364,7.521158527,1.467860353,0.175524984,0.824475016,0.332388262,0.066158116,0.097110876,0.117785104,0.901941155,0.484857086,0.294757327,2.779658724,0.175524984,0,0.239245478,0.286625235,3.488876338,4.848739067,0.195164129,1,0.175524984,25.2738112,0
1113,DAD,2018,4.288679682,2.680735088,6.154573894,46.0432471,7.39501315,1.49341644,0.150907859,0.849092141,0.283376373,0.091224229,0.136235763,0.160448739,1.227857747,0.49628761,0.291084137,2.804353174,0.150907859,0,0.291775249,0.237699797,4.206987178,5.418762527,0.201949126,1,0.150907859,25.26539535,0
1114,DAD,2019,2.82100901,1.451975063,4.573056031,14.17109828,9.100583593,1.587525403,0.25357121,0.74642879,0.567173512,0.075271523,0.119495454,0.160089557,0.930176374,0.461755459,0.08616421,3.550885593,0.25357121,0,0.337957752,0.330200743,3.02846078,17.05708391,0.174442154,1,0.25357121,25.44030942,0
